% ARFF file for Verbmobil
% Phoneme: all_vowels
%
@relation all_vowels

% List of attributes:
%
% Duration is expressed in milliseconds
@attribute phoneme { a, a~, e, E, I, i, O, o, U, u, Y, y, 9, 2, @, 6, a:, a~:, e:, E:, i:, o:, u:, y:, 2:, OY, aU, aI }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { ze, PDS, gla, g, gib, t, ADJD, fuen, APPRART, KOKOM, VAFIN, Zu, wa, v, ADV, PRELS, ART, VMFIN, VVIZU, KOUS, APPO, Unterkunfts, PWAT, VAINF, Bla-Damm, m, f, ge, PRF, Marriott-Ho, Flugzeig, VVIMP, TRUNC, Au, ORD, dorten, VVPP, Fro, PTKA, PTKNEG, Ma, de, PTKVZ, VVFIN, VAPP, he, Prinzen, PWAV, Flieg, PIS, Mittw, APPR, CARD, PAV, <aehm>, PIDAT, tschamtatam, Flu, h, no, PTKANT, PPOSAT, VMINF, ueber, <aeh>, PTKZU, PPER, FW, PDAT, ADJA, so, PWS, PIAT, NN, mo, VVINF, Mont, ITJ, Rueckf, Wieder, to, bescha, k, KON, KOUI, Anfa, schlech, SPELL, Rueckscha, NE, al, F, au,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { overlapped, not_overlapped }
@attribute speech_rate_pho numeric
@attribute speech_rate_w numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute duration numeric

@data
I, g424acn2_010_AMB.par, End_word, ORD, no_pause, none, not_overlapped, 16.3, 189.3, 5.4, 6.9, 49.94
I, g424acn2_024_AMB.par, Start_word, VAFIN, no_pause, p_stress, not_overlapped, 11.7, 204.0, 5.1, 5.8, 39.94
I, g424acn2_024_AMB.par, Middle_word, APPR, no_pause, none, not_overlapped, 11.7, 204.0, 5.1, 5.8, 29.94
I, g424acn2_031_AMB.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 10.9, 198.2, 3.6, 5.0, 29.94
I, g424acn2_033_AMB.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 14.4, 204.6, 4.9, 6.1, 139.94
I, g424acn2_033_AMB.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 14.4, 204.6, 4.9, 6.1, 29.94
I, g424acn2_033_AMB.par, End_word, ORD, no_pause, none, overlapped, 14.4, 204.6, 4.9, 6.1, 49.94
I, g428acn1_003_AMC.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 10.9, 169.9, 4.5, 4.6, 49.94
I, g428acn1_003_AMC.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 10.9, 169.9, 4.5, 4.6, 79.94
I, g428acn1_003_AMC.par, Middle_word, APPR, no_pause, none, not_overlapped, 10.9, 169.9, 4.5, 4.6, 39.94
I, g428acn1_003_AMC.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 10.9, 169.9, 4.5, 4.6, 79.94
I, g428acn1_003_AMC.par, Middle_word, ORD, no_pause, p_stress, not_overlapped, 10.9, 169.9, 4.5, 4.6, 29.94
I, g428acn1_005_AMC.par, Start_word, PPER, no_pause, p_stress, not_overlapped, 10.7, 181.9, 4.1, 4.5, 59.94
I, g428acn1_005_AMC.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 10.7, 181.9, 4.1, 4.5, 59.94
I, g428acn1_005_AMC.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 10.7, 181.9, 4.1, 4.5, 29.94
I, g428acn1_005_AMC.par, Middle_word, ORD, no_pause, p_stress, not_overlapped, 10.7, 181.9, 4.1, 4.5, 39.94
I, g428acn1_005_AMC.par, End_word, PTKNEG, no_pause, p_stress, not_overlapped, 10.7, 181.9, 4.1, 4.5, 29.94
I, g428acn1_007_AMC.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 14.9, 184.8, 4.6, 5.4, 59.94
I, g428acn1_007_AMC.par, Middle_word, APPR, no_pause, none, not_overlapped, 14.9, 184.8, 4.6, 5.4, 29.94
I, g428acn1_007_AMC.par, End_word, ORD, no_pause, none, not_overlapped, 14.9, 184.8, 4.6, 5.4, 79.94
I, g428acn1_009_AMC.par, Middle_word, ORD, no_pause, none, not_overlapped, 14.3, 147.5, 4.7, 4.9, 29.94
I, g428acn1_009_AMC.par, Middle_word, ORD, no_pause, none, not_overlapped, 14.3, 147.5, 4.7, 4.9, 59.94
I, g428acn1_012_AMC.par, Middle_word, NN, no_pause, none, not_overlapped, 10.0, 159.8, 3.7, 4.1, 79.94
I, g428acn1_012_AMC.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 10.0, 159.8, 3.7, 4.1, 49.94
I, g428acn1_012_AMC.par, Middle_word, CARD, no_pause, none, not_overlapped, 10.0, 159.8, 3.7, 4.1, 79.94
I, g428acn1_012_AMC.par, Middle_word, ADJD, no_pause, none, not_overlapped, 10.0, 159.8, 3.7, 4.1, 69.94
I, g428acn1_012_AMC.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 10.0, 159.8, 3.7, 4.1, 69.94
I, g428acn1_012_AMC.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 10.0, 159.8, 3.7, 4.1, 29.94
I, g428acn1_012_AMC.par, Middle_word, CARD, no_pause, none, not_overlapped, 10.0, 159.8, 3.7, 4.1, 39.94
I, g428acn1_012_AMC.par, Middle_word, ADV, no_pause, none, not_overlapped, 10.0, 159.8, 3.7, 4.1, 59.94
I, g428acn1_014_AMC.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 9.8, 146.6, 3.9, 3.9, 59.94
I, g428acn1_014_AMC.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 9.8, 146.6, 3.9, 3.9, 49.94
I, g428acn1_014_AMC.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 9.8, 146.6, 3.9, 3.9, 39.94
I, g428acn1_014_AMC.par, Middle_word, APPR, no_pause, none, not_overlapped, 9.8, 146.6, 3.9, 3.9, 49.94
I, g428acn1_014_AMC.par, End_word, ADJD, no_pause, none, not_overlapped, 9.8, 146.6, 3.9, 3.9, 59.94
I, g428acn1_025_AMC.par, Middle_word, NN, no_pause, s_stress, not_overlapped, 10.8, 161.7, 4.1, 4.6, 29.94
I, g428acn1_025_AMC.par, Middle_word, ORD, no_pause, none, not_overlapped, 10.8, 161.7, 4.1, 4.6, 59.94
I, g428acn1_025_AMC.par, Middle_word, PTKVZ, no_pause, p_stress, not_overlapped, 10.8, 161.7, 4.1, 4.6, 99.94
I, g428acn1_025_AMC.par, Middle_word, ORD, no_pause, none, not_overlapped, 10.8, 161.7, 4.1, 4.6, 69.94
I, g428acn1_025_AMC.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 10.8, 161.7, 4.1, 4.6, 69.94
I, g428acn1_025_AMC.par, Middle_word, CARD, no_pause, none, not_overlapped, 10.8, 161.7, 4.1, 4.6, 39.94
I, g428acn1_025_AMC.par, Middle_word, CARD, no_pause, none, not_overlapped, 10.8, 161.7, 4.1, 4.6, 99.94
I, g428acn1_027_AMC.par, Start_word, VAFIN, no_pause, p_stress, not_overlapped, 12.0, 194.4, 5.0, 5.5, 29.94
I, g428acn1_027_AMC.par, Middle_word, ADJD, no_pause, none, not_overlapped, 12.0, 194.4, 5.0, 5.5, 39.94
I, g428acn1_027_AMC.par, End_word, PIS, no_pause, p_stress, not_overlapped, 12.0, 194.4, 5.0, 5.5, 29.94
I, g428acn1_031_AMC.par, Middle_word, ORD, no_pause, none, not_overlapped, 9.5, 160.9, 3.5, 4.1, 69.94
I, g428acn2_004_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 14.4, 255.3, 5.7, 6.3, 69.94
I, g428acn2_006_AMD.par, Start_word, PPER, near_pause, p_stress, not_overlapped, 16.6, 233.5, 5.5, 6.6, 49.94
I, g428acn2_006_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 16.6, 233.5, 5.5, 6.6, 39.94
I, g428acn2_006_AMD.par, Middle_word, CARD, no_pause, p_stress, not_overlapped, 16.6, 233.5, 5.5, 6.6, 29.94
I, g428acn2_006_AMD.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 16.6, 233.5, 5.5, 6.6, 39.94
I, g428acn2_006_AMD.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 16.6, 233.5, 5.5, 6.6, 49.94
I, g428acn2_006_AMD.par, End_word, ORD, no_pause, none, not_overlapped, 16.6, 233.5, 5.5, 6.6, 69.94
I, g428acn2_008_AMD.par, Start_word, APPR, no_pause, none, not_overlapped, 16.5, 253.4, 6.8, 7.2, 39.94
I, g428acn2_008_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 16.5, 253.4, 6.8, 7.2, 39.94
I, g428acn2_010_AMD.par, Start_word, VAFIN, no_pause, p_stress, not_overlapped, 17.0, 247.1, 6.3, 7.5, 59.94
I, g428acn2_010_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 17.0, 247.1, 6.3, 7.5, 39.94
I, g428acn2_010_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 17.0, 247.1, 6.3, 7.5, 39.94
I, g428acn2_010_AMD.par, Middle_word, ORD, no_pause, none, not_overlapped, 17.0, 247.1, 6.3, 7.5, 59.94
I, g428acn2_010_AMD.par, Middle_word, ORD, no_pause, none, not_overlapped, 17.0, 247.1, 6.3, 7.5, 59.94
I, g428acn2_010_AMD.par, End_word, PTKVZ, no_pause, p_stress, not_overlapped, 17.0, 247.1, 6.3, 7.5, 39.94
I, g428acn2_013_AMD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 17.1, 297.0, 6.6, 7.2, 29.94
I, g428acn2_016_AMD.par, Middle_word, ADJD, no_pause, p_stress, not_overlapped, 16.8, 237.7, 6.8, 7.7, 29.94
I, g428acn2_016_AMD.par, Middle_word, ADJD, no_pause, none, not_overlapped, 16.8, 237.7, 6.8, 7.7, 29.94
I, g428acn2_016_AMD.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 16.8, 237.7, 6.8, 7.7, 39.94
I, g428acn2_016_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 16.8, 237.7, 6.8, 7.7, 59.94
I, g428acn2_021_AMD.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 13.6, 183.4, 5.4, 6.3, 29.94
I, g428acn2_021_AMD.par, Middle_word, ADV, no_pause, none, not_overlapped, 13.6, 183.4, 5.4, 6.3, 29.94
I, g428acn2_021_AMD.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 13.6, 183.4, 5.4, 6.3, 39.94
I, g428acn2_021_AMD.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 13.6, 183.4, 5.4, 6.3, 39.94
I, g428acn2_021_AMD.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 13.6, 183.4, 5.4, 6.3, 39.94
I, g428acn2_021_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 13.6, 183.4, 5.4, 6.3, 39.94
I, g428acn2_024_AMD.par, Middle_word, NN, no_pause, s_stress, not_overlapped, 17.5, 175.2, 6.3, 6.7, 29.94
I, g428acn2_024_AMD.par, End_word, CARD, no_pause, s_stress, not_overlapped, 17.5, 175.2, 6.3, 6.7, 29.94
I, g428acn2_024_AMD.par, End_word, CARD, no_pause, none, not_overlapped, 17.5, 175.2, 6.3, 6.7, 49.94
I, g428acn2_028_AMD.par, Start_word, PPER, no_pause, p_stress, not_overlapped, 16.1, 265.3, 7.2, 8.0, 39.94
I, g428acn2_030_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 16.3, 261.5, 5.8, 7.0, 39.94
I, g428acn2_030_AMD.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 16.3, 261.5, 5.8, 7.0, 39.94
I, g428acn2_030_AMD.par, End_word, ADJD, no_pause, s_stress, not_overlapped, 16.3, 261.5, 5.8, 7.0, 29.94
I, g431acn1_002_AMC.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 11.9, 198.2, 4.6, 5.3, 39.94
I, g431acn1_005_AMC.par, Middle_word, ADV, no_pause, none, not_overlapped, 9.5, 131.9, 3.6, 4.0, 59.94
I, g431acn1_005_AMC.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 9.5, 131.9, 3.6, 4.0, 59.94
I, g431acn1_005_AMC.par, End_word, ORD, no_pause, none, not_overlapped, 9.5, 131.9, 3.6, 4.0, 59.94
I, g431acn1_005_AMC.par, End_word, ORD, no_pause, none, overlapped, 9.5, 131.9, 3.6, 4.0, 59.94
I, g431acn1_007_AMC.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 11.0, 211.1, 4.9, 5.6, 39.94
I, g431acn1_007_AMC.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.0, 211.1, 4.9, 5.6, 39.94
I, g431acn1_007_AMC.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 11.0, 211.1, 4.9, 5.6, 39.94
I, g431acn1_009_AMC.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 11.1, 191.1, 4.5, 5.1, 29.94
I, g431acn1_009_AMC.par, Middle_word, PTKNEG, no_pause, p_stress, not_overlapped, 11.1, 191.1, 4.5, 5.1, 69.94
I, g431acn1_009_AMC.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 11.1, 191.1, 4.5, 5.1, 39.94
I, g431acn1_009_AMC.par, End_word, CARD, no_pause, none, not_overlapped, 11.1, 191.1, 4.5, 5.1, 69.94
I, g431acn1_012_AMC.par, Middle_word, CARD, no_pause, none, not_overlapped, 12.4, 181.4, 5.2, 5.3, 59.94
I, g431acn1_012_AMC.par, Middle_word, PTKVZ, no_pause, p_stress, not_overlapped, 12.4, 181.4, 5.2, 5.3, 79.94
I, g431acn1_012_AMC.par, Middle_word, KOUS, no_pause, p_stress, not_overlapped, 12.4, 181.4, 5.2, 5.3, 49.94
I, g431acn1_012_AMC.par, Middle_word, ADJD, no_pause, none, not_overlapped, 12.4, 181.4, 5.2, 5.3, 49.94
I, g431acn1_012_AMC.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 12.4, 181.4, 5.2, 5.3, 39.94
I, g431acn1_012_AMC.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 12.4, 181.4, 5.2, 5.3, 29.94
I, g431acn1_012_AMC.par, Middle_word, NN, no_pause, none, not_overlapped, 12.4, 181.4, 5.2, 5.3, 49.94
I, g431acn1_012_AMC.par, End_word, CARD, no_pause, s_stress, not_overlapped, 12.4, 181.4, 5.2, 5.3, 39.94
I, g431acn1_012_AMC.par, End_word, CARD, no_pause, none, not_overlapped, 12.4, 181.4, 5.2, 5.3, 89.94
I, g431acn1_015_AMC.par, Middle_word, CARD, no_pause, s_stress, not_overlapped, 9.7, 174.9, 4.1, 4.4, 29.94
I, g431acn1_015_AMC.par, Middle_word, CARD, no_pause, none, not_overlapped, 9.7, 174.9, 4.1, 4.4, 79.94
I, g431acn1_020_AMC.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 10.6, 241.9, 4.8, 4.8, 29.94
I, g431acn1_022_AMC.par, Start_word, VAFIN, no_pause, p_stress, not_overlapped, 12.9, 218.0, 5.4, 6.1, 99.94
I, g431acn1_022_AMC.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 12.9, 218.0, 5.4, 6.1, 29.94
I, g431acn1_022_AMC.par, Middle_word, APPR, no_pause, none, not_overlapped, 12.9, 218.0, 5.4, 6.1, 79.94
I, g431acn1_026_AMC.par, Start_word, PPER, near_pause, p_stress, not_overlapped, 12.0, 188.1, 4.4, 5.0, 69.94
I, g431acn1_026_AMC.par, Middle_word, PTKNEG, no_pause, p_stress, not_overlapped, 12.0, 188.1, 4.4, 5.0, 79.94
I, g431acn1_026_AMC.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 12.0, 188.1, 4.4, 5.0, 29.94
I, g431acn1_028_AMC.par, Middle_word, ORD, no_pause, none, not_overlapped, 9.2, 152.2, 3.7, 3.9, 49.94
I, g431acn1_030_AMC.par, Middle_word, CARD, no_pause, none, not_overlapped, 10.4, 128.5, 3.7, 3.7, 59.94
I, g431acn1_030_AMC.par, End_word, KOUS, no_pause, none, not_overlapped, 10.4, 128.5, 3.7, 3.7, 39.94
I, g431acn1_030_AMC.par, End_word, PAV, no_pause, p_stress, not_overlapped, 10.4, 128.5, 3.7, 3.7, 79.94
I, g431acn2_003_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 14.3, 258.3, 5.8, 6.8, 129.94
I, g431acn2_003_AMD.par, Middle_word, ADV, no_pause, none, not_overlapped, 14.3, 258.3, 5.8, 6.8, 29.94
I, g431acn2_003_AMD.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 14.3, 258.3, 5.8, 6.8, 99.94
I, g431acn2_003_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 14.3, 258.3, 5.8, 6.8, 39.94
I, g431acn2_003_AMD.par, Middle_word, PTKNEG, no_pause, p_stress, not_overlapped, 14.3, 258.3, 5.8, 6.8, 29.94
I, g431acn2_003_AMD.par, Middle_word, APPR, no_pause, none, not_overlapped, 14.3, 258.3, 5.8, 6.8, 29.94
I, g431acn2_006_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 15.9, 347.9, 6.1, 7.3, 49.94
I, g431acn2_006_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 15.9, 347.9, 6.1, 7.3, 39.94
I, g431acn2_006_AMD.par, Middle_word, APPR, no_pause, none, not_overlapped, 15.9, 347.9, 6.1, 7.3, 39.94
I, g431acn2_006_AMD.par, Middle_word, PAV, no_pause, p_stress, not_overlapped, 15.9, 347.9, 6.1, 7.3, 29.94
I, g431acn2_008_AMD.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 13.3, 306.4, 4.1, 7.1, 79.94
I, g431acn2_010_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 17.0, 243.2, 6.5, 6.9, 29.94
I, g431acn2_013_AMD.par, Start_word, PPER, near_pause, p_stress, not_overlapped, 16.4, 246.9, 6.3, 7.5, 29.94
I, g431acn2_013_AMD.par, Middle_word, ADV, no_pause, p_stress, not_overlapped, 16.4, 246.9, 6.3, 7.5, 69.94
I, g431acn2_013_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 16.4, 246.9, 6.3, 7.5, 49.94
I, g431acn2_013_AMD.par, Middle_word, CARD, no_pause, s_stress, not_overlapped, 16.4, 246.9, 6.3, 7.5, 29.94
I, g431acn2_013_AMD.par, Middle_word, CARD, no_pause, none, not_overlapped, 16.4, 246.9, 6.3, 7.5, 49.94
I, g431acn2_013_AMD.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 16.4, 246.9, 6.3, 7.5, 29.94
I, g431acn2_017_AMD.par, Start_word, PPER, no_pause, p_stress, not_overlapped, 14.0, 212.8, 5.4, 6.0, 49.94
I, g431acn2_017_AMD.par, Middle_word, ADV, no_pause, none, not_overlapped, 14.0, 212.8, 5.4, 6.0, 29.94
I, g431acn2_017_AMD.par, Middle_word, NE, no_pause, p_stress, not_overlapped, 14.0, 212.8, 5.4, 6.0, 59.94
I, g431acn2_017_AMD.par, Middle_word, NE, no_pause, p_stress, not_overlapped, 14.0, 212.8, 5.4, 6.0, 39.94
I, g431acn2_017_AMD.par, Middle_word, APPR, no_pause, none, not_overlapped, 14.0, 212.8, 5.4, 6.0, 59.94
I, g431acn2_017_AMD.par, Middle_word, NN, no_pause, s_stress, not_overlapped, 14.0, 212.8, 5.4, 6.0, 29.94
I, g431acn2_017_AMD.par, Middle_word, PAV, no_pause, p_stress, not_overlapped, 14.0, 212.8, 5.4, 6.0, 29.94
I, g431acn2_017_AMD.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 14.0, 212.8, 5.4, 6.0, 49.94
I, g431acn2_017_AMD.par, Middle_word, NN, no_pause, none, not_overlapped, 14.0, 212.8, 5.4, 6.0, 79.94
I, g431acn2_021_AMD.par, Start_word, VAFIN, no_pause, p_stress, not_overlapped, 14.6, 218.4, 5.5, 5.5, 39.94
I, g431acn2_025_AMD.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 16.3, 335.2, 7.0, 7.9, 49.94
I, g431acn2_027_AMD.par, Middle_word, VVFIN, no_pause, p_stress, not_overlapped, 15.7, 247.4, 6.0, 6.7, 69.94
I, g455acn1_003_AMP.par, Middle_word, ADJD, no_pause, none, not_overlapped, 13.6, 207.5, 5.1, 5.5, 29.94
I, g455acn1_003_AMP.par, Middle_word, VAFIN, no_pause, none, not_overlapped, 13.6, 207.5, 5.1, 5.5, 29.94
I, g455acn1_003_AMP.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 13.6, 207.5, 5.1, 5.5, 49.94
I, g455acn1_003_AMP.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 13.6, 207.5, 5.1, 5.5, 49.94
I, g455acn1_003_AMP.par, Middle_word, APPRART, no_pause, p_stress, not_overlapped, 13.6, 207.5, 5.1, 5.5, 39.94
I, g455acn1_003_AMP.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 13.6, 207.5, 5.1, 5.5, 29.94
I, g455acn1_003_AMP.par, Middle_word, PRF, no_pause, p_stress, not_overlapped, 13.6, 207.5, 5.1, 5.5, 29.94
I, g455acn1_003_AMP.par, Middle_word, PAV, no_pause, p_stress, not_overlapped, 13.6, 207.5, 5.1, 5.5, 49.94
I, g455acn1_003_AMP.par, Middle_word, PTKNEG, no_pause, p_stress, not_overlapped, 13.6, 207.5, 5.1, 5.5, 39.94
I, g455acn1_003_AMP.par, Middle_word, ADJD, no_pause, none, not_overlapped, 13.6, 207.5, 5.1, 5.5, 89.94
I, g455acn1_006_AMP.par, End_word, APPR, no_pause, none, not_overlapped, 12.3, 214.5, 6.4, 6.4, 29.94
I, g455acn1_009_AMP.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.9, 180.3, 5.0, 5.3, 39.94
I, g455acn1_009_AMP.par, Middle_word, APPR, no_pause, none, not_overlapped, 11.9, 180.3, 5.0, 5.3, 39.94
I, g455acn1_009_AMP.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 11.9, 180.3, 5.0, 5.3, 39.94
I, g455acn1_009_AMP.par, End_word, NN, no_pause, p_stress, not_overlapped, 11.9, 180.3, 5.0, 5.3, 29.94
I, g455acn1_015_AMP.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 12.2, 190.7, 4.8, 5.3, 94.94
I, g455acn1_015_AMP.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 12.2, 190.7, 4.8, 5.3, 49.94
I, g455acn1_015_AMP.par, Middle_word, ADV, no_pause, none, not_overlapped, 12.2, 190.7, 4.8, 5.3, 49.94
I, g455acn1_015_AMP.par, Middle_word, APPR, no_pause, none, not_overlapped, 12.2, 190.7, 4.8, 5.3, 29.94
I, g455acn1_015_AMP.par, Middle_word, APPR, no_pause, none, not_overlapped, 12.2, 190.7, 4.8, 5.3, 39.94
I, g455acn1_015_AMP.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 12.2, 190.7, 4.8, 5.3, 49.94
I, g455acn1_015_AMP.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 12.2, 190.7, 4.8, 5.3, 39.94
I, g455acn1_015_AMP.par, Middle_word, PTKNEG, no_pause, p_stress, not_overlapped, 12.2, 190.7, 4.8, 5.3, 69.94
I, g455acn1_015_AMP.par, Middle_word, APPR, no_pause, none, not_overlapped, 12.2, 190.7, 4.8, 5.3, 29.94
I, g455acn1_018_AMP.par, Middle_word, ADV, no_pause, none, not_overlapped, 14.7, 255.1, 5.7, 6.5, 29.94
I, g455acn1_018_AMP.par, Middle_word, APPR, no_pause, none, not_overlapped, 14.7, 255.1, 5.7, 6.5, 89.94
I, g455acn1_018_AMP.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 14.7, 255.1, 5.7, 6.5, 39.94
I, g455acn1_018_AMP.par, Middle_word, PTKNEG, no_pause, p_stress, not_overlapped, 14.7, 255.1, 5.7, 6.5, 39.94
I, g455acn1_018_AMP.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 14.7, 255.1, 5.7, 6.5, 29.94
I, g455acn1_024_AMP.par, Start_word, PPER, no_pause, p_stress, not_overlapped, 11.6, 184.9, 4.5, 5.3, 109.94
I, g455acn1_024_AMP.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.6, 184.9, 4.5, 5.3, 49.94
I, g455acn1_024_AMP.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 11.6, 184.9, 4.5, 5.3, 49.94
I, g455acn1_024_AMP.par, Middle_word, NN, no_pause, none, not_overlapped, 11.6, 184.9, 4.5, 5.3, 29.94
I, g455acn1_024_AMP.par, Middle_word, ADJD, no_pause, s_stress, not_overlapped, 11.6, 184.9, 4.5, 5.3, 49.94
I, g455acn1_024_AMP.par, Middle_word, ADJD, no_pause, none, not_overlapped, 11.6, 184.9, 4.5, 5.3, 29.94
I, g455acn1_024_AMP.par, Middle_word, VVPP, no_pause, p_stress, not_overlapped, 11.6, 184.9, 4.5, 5.3, 29.94
I, g455acn1_024_AMP.par, Middle_word, PRF, no_pause, none, not_overlapped, 11.6, 184.9, 4.5, 5.3, 59.94
I, g455acn1_026_AMP.par, Start_word, PPER, no_pause, p_stress, not_overlapped, 14.1, 218.0, 5.4, 5.8, 29.94
I, g455acn1_026_AMP.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 14.1, 218.0, 5.4, 5.8, 29.94
I, g455acn1_026_AMP.par, Middle_word, PTKNEG, no_pause, p_stress, not_overlapped, 14.1, 218.0, 5.4, 5.8, 29.94
I, g455acn1_026_AMP.par, Middle_word, ADJD, no_pause, s_stress, not_overlapped, 14.1, 218.0, 5.4, 5.8, 69.94
I, g455acn1_026_AMP.par, Middle_word, APPR, no_pause, p_stress, not_overlapped, 14.1, 218.0, 5.4, 5.8, 29.94
I, g455acn1_026_AMP.par, End_word, PPER, no_pause, p_stress, not_overlapped, 14.1, 218.0, 5.4, 5.8, 369.94
I, g455acn1_028_AMP.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 11.1, 181.7, 4.3, 4.7, 49.94
I, g455acn1_028_AMP.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 11.1, 181.7, 4.3, 4.7, 49.94
I, g455acn1_028_AMP.par, Middle_word, ADJA, no_pause, none, not_overlapped, 11.1, 181.7, 4.3, 4.7, 69.94
I, g455acn1_028_AMP.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 11.1, 181.7, 4.3, 4.7, 59.94
I, g455acn1_028_AMP.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 11.1, 181.7, 4.3, 4.7, 29.94
I, g455acn1_028_AMP.par, Middle_word, VAFIN, no_pause, p_stress, not_overlapped, 11.1, 181.7, 4.3, 4.7, 39.94
I, g455acn1_028_AMP.par, End_word, NN, no_pause, p_stress, not_overlapped, 11.1, 181.7, 4.3, 4.7, 49.94
I, g455acn1_028_AMP.par, End_word, NN, no_pause, none, not_overlapped, 11.1, 181.7, 4.3, 4.7, 49.94
I, g455acn1_031_AMP.par, Middle_word, NN, no_pause, p_stress, not_overlapped, 13.2, 189.8, 5.5, 5.8, 39.94
I, g455acn1_031_AMP.par, Middle_word, PTKNEG, no_pause, p_stress, not_overlapped, 13.2, 189.8, 5.5, 5.8, 39.94
I, g455acn1_033_AMP.par, Middle_word, PPER, no_pause, p_stress, not_overlapped, 10.5, 172.2, 4.4, 4.9, 79.94
